TASML, 0, 20.0, 17.7, 27.51, 34.89, 11.412184476852417, 74.67646074295044, 0.16491484642028809, 86.27871441841125
TASML, 1, 20.0, 21.3, 20.3, 28.65, 11.459869146347046, 160.74045848846436, 0.018436193466186523, 172.245126247406
TASML, 2, 20.0, 27.85, 26.14, 27.05, 11.273531913757324, 77.73600840568542, 0.1186976432800293, 89.1534960269928
TASML, 3, 20.0, 33.96, 22.64, 25.78, 11.397089004516602, 80.26701378822327, 0.022876977920532227, 91.71232295036316
TASML, 4, 20.0, 32.02, 34.99, 35.93, 11.605242013931274, 59.475698947906494, 0.1293027400970459, 71.23581886291504
TASML, 5, 20.0, 25.34, 22.5, 28.68, 11.277653455734253, 50.77295637130737, 0.02292776107788086, 62.09879493713379
TASML, 6, 20.0, 16.99, 17.33, 20.23, 11.091498374938965, 103.94368505477905, 0.13753819465637207, 115.19794178009033
TASML, 7, 20.0, 13.02, 27.48, 21.34, 11.499093532562256, 41.11309885978699, 0.4038982391357422, 53.04138374328613
TASML, 8, 20.0, 23.31, 25.94, 34.02, 11.416370868682861, 70.76256322860718, 0.05153203010559082, 82.25569748878479
TASML, 9, 20.0, 24.91, 25.54, 26.08, 11.333179712295532, 76.10949540138245, 0.11375069618225098, 87.58159947395325
